order_id,customer_id,order_date,pincode,courier_id,seller_id,product_category,order_value,cod_amount,payment_type,is_first_order,address_verified,order_status,rto,synthetic_rto_probability,scenario
ORD-11635,CUST-079,2026-07-20,560001,C04,SELLER-02,Mobile_Accessories,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11636,CUST-047,2026-08-12,560007,C04,SELLER-08,Footwear,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11637,CUST-092,2026-08-19,560013,C02,SELLER-07,Beauty,1499,1499,COD,False,False,RTO,1,0.5126,NORMAL
ORD-11638,CUST-024,2026-07-08,560014,C07,SELLER-02,Sports,1799,1799,COD,False,True,DELIVERED,0,0.312,NORMAL
ORD-11639,CUST-075,2026-08-18,560076,C01,SELLER-03,Personal_Care,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11640,CUST-044,2026-09-01,560017,C01,SELLER-07,Personal_Care,2999,2999,COD,False,True,DELIVERED,0,0.0251,NORMAL
ORD-11641,CUST-016,2026-07-17,560016,C02,SELLER-05,Home,399,399,COD,False,False,RTO,1,0.5902,NORMAL
ORD-11642,CUST-047,2026-07-12,560006,C04,SELLER-05,Kitchen,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11643,CUST-054,2026-08-10,560009,C04,SELLER-07,Beauty,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11644,CUST-008,2026-08-22,560003,C03,SELLER-07,Fashion,3999,3999,COD,False,True,DELIVERED,0,0.023,NORMAL
ORD-11645,CUST-012,2026-06-06,560005,C07,SELLER-08,Footwear,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11646,CUST-097,2026-06-30,560013,C04,SELLER-07,Kitchen,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11647,CUST-008,2026-08-25,560015,C07,SELLER-06,Grocery,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11648,CUST-045,2026-06-19,560006,C04,SELLER-02,Footwear,2499,2499,COD,False,True,RTO,1,0.0301,NORMAL
ORD-11649,CUST-097,2026-08-14,560076,C03,SELLER-10,Sports,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11650,CUST-052,2026-07-19,560015,C03,SELLER-08,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11651,CUST-087,2026-08-18,560012,C03,SELLER-05,Mobile_Accessories,1799,1799,COD,False,True,DELIVERED,0,0.0873,NORMAL
ORD-11652,CUST-057,2026-07-18,560006,C03,SELLER-01,Footwear,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11653,CUST-068,2026-08-15,560100,C01,SELLER-09,Electronics,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11654,CUST-013,2026-07-16,560068,C01,SELLER-08,Beauty,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11655,CUST-042,2026-07-19,560015,C07,SELLER-10,Sports,999,999,COD,False,True,DELIVERED,0,0.031,NORMAL
ORD-11656,CUST-038,2026-07-24,560002,C02,SELLER-07,Fashion,2999,2999,COD,False,True,DELIVERED,0,0.0285,NORMAL
ORD-11657,CUST-005,2026-08-16,560010,C04,SELLER-03,Electronics,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11658,CUST-068,2026-06-30,560003,C04,SELLER-10,Home,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11659,CUST-063,2026-07-30,560068,C02,SELLER-06,Electronics,4999,4999,COD,False,False,DELIVERED,0,0.2147,NORMAL
ORD-11660,CUST-078,2026-07-23,560014,C03,SELLER-05,Beauty,4999,4999,COD,False,True,DELIVERED,0,0.0428,NORMAL
ORD-11661,CUST-062,2026-06-25,560006,C03,SELLER-07,Electronics,1299,1299,COD,False,True,RTO,1,0.02,NORMAL
ORD-11662,CUST-049,2026-08-20,560005,C03,SELLER-10,Grocery,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11663,CUST-037,2026-06-11,560008,C02,SELLER-04,Mobile_Accessories,399,399,COD,False,True,DELIVERED,0,0.0239,NORMAL
ORD-11664,CUST-074,2026-07-06,560100,C04,SELLER-10,Footwear,2999,2999,COD,False,True,DELIVERED,0,0.0313,NORMAL
ORD-11665,CUST-053,2026-07-08,560068,C01,SELLER-06,Mobile_Accessories,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11666,CUST-010,2026-06-29,560016,C02,SELLER-07,Beauty,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11667,CUST-069,2026-07-08,560076,C01,SELLER-09,Grocery,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11668,CUST-075,2026-07-18,560017,C03,SELLER-06,Kitchen,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11669,CUST-002,2026-07-29,560100,C07,SELLER-06,Personal_Care,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11670,CUST-100,2026-07-11,560001,C03,SELLER-04,Grocery,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11671,CUST-009,2026-06-25,560100,C01,SELLER-04,Footwear,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11672,CUST-060,2026-07-14,560006,C02,SELLER-09,Footwear,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11673,CUST-015,2026-08-08,560100,C03,SELLER-02,Mobile_Accessories,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11674,CUST-097,2026-06-26,560011,C07,SELLER-07,Sports,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11675,CUST-054,2026-07-13,560015,C03,SELLER-03,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11676,CUST-056,2026-07-12,560011,C04,SELLER-02,Beauty,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11677,CUST-049,2026-06-26,560014,C04,SELLER-10,Electronics,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11678,CUST-066,2026-07-06,560003,C07,SELLER-01,Footwear,2999,2999,COD,False,True,DELIVERED,0,0.0248,NORMAL
ORD-11679,CUST-012,2026-08-29,560016,C01,SELLER-10,Electronics,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11680,CUST-047,2026-08-14,560017,C02,SELLER-06,Grocery,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11681,CUST-013,2026-08-30,560007,C03,SELLER-02,Kitchen,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11682,CUST-060,2026-06-28,560015,C02,SELLER-08,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11683,CUST-099,2026-06-28,560017,C01,SELLER-03,Mobile_Accessories,2999,2999,COD,False,True,DELIVERED,0,0.2415,NORMAL
ORD-11684,CUST-097,2026-07-20,560001,C01,SELLER-09,Footwear,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11685,CUST-005,2026-08-13,560014,C03,SELLER-02,Sports,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11686,CUST-068,2026-07-03,560068,C01,SELLER-01,Grocery,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11687,CUST-084,2026-07-16,560002,C03,SELLER-08,Sports,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11688,CUST-008,2026-07-15,560009,C07,SELLER-06,Beauty,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11689,CUST-010,2026-07-07,560008,C04,SELLER-02,Kitchen,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11690,CUST-005,2026-08-10,560016,C02,SELLER-05,Mobile_Accessories,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11691,CUST-080,2026-08-17,560009,C07,SELLER-01,Personal_Care,1299,1299,COD,False,True,DELIVERED,0,0.0412,NORMAL
ORD-11692,CUST-056,2026-08-13,560001,C02,SELLER-06,Personal_Care,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11693,CUST-096,2026-08-13,560006,C07,SELLER-08,Kitchen,3999,3999,COD,False,True,DELIVERED,0,0.1241,NORMAL
ORD-11694,CUST-027,2026-06-29,560005,C02,SELLER-07,Kitchen,2999,2999,COD,False,False,DELIVERED,0,0.093,NORMAL
ORD-11695,CUST-002,2026-06-06,560007,C07,SELLER-10,Beauty,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11696,CUST-074,2026-07-08,560017,C04,SELLER-03,Personal_Care,1999,1999,COD,False,True,DELIVERED,0,0.0446,NORMAL
ORD-11697,CUST-061,2026-08-28,560017,C03,SELLER-07,Mobile_Accessories,2499,2499,COD,False,True,DELIVERED,0,0.315,NORMAL
ORD-11698,CUST-068,2026-06-06,560017,C04,SELLER-07,Grocery,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11699,CUST-005,2026-07-02,560008,C03,SELLER-03,Home,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11700,CUST-075,2026-07-30,560004,C02,SELLER-08,Grocery,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11701,CUST-088,2026-08-08,560017,C02,SELLER-06,Home,4999,4999,COD,False,True,RTO,1,0.0682,NORMAL
ORD-11702,CUST-066,2026-07-26,560011,C07,SELLER-09,Kitchen,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11703,CUST-057,2026-06-29,560003,C01,SELLER-09,Personal_Care,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11704,CUST-081,2026-06-08,560006,C02,SELLER-03,Grocery,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11705,CUST-022,2026-08-31,560009,C01,SELLER-02,Home,4999,4999,COD,False,True,DELIVERED,0,0.4568,NORMAL
ORD-11706,CUST-056,2026-08-17,560002,C02,SELLER-10,Home,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11707,CUST-053,2026-07-21,560068,C01,SELLER-04,Fashion,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11708,CUST-006,2026-08-02,560007,C01,SELLER-04,Personal_Care,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11709,CUST-060,2026-08-01,560076,C04,SELLER-04,Grocery,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11710,CUST-063,2026-07-01,560015,C01,SELLER-10,Footwear,1299,1299,COD,False,False,DELIVERED,0,0.1569,NORMAL
ORD-11711,CUST-013,2026-06-30,560017,C04,SELLER-05,Kitchen,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11712,CUST-020,2026-06-15,560009,C07,SELLER-08,Kitchen,2499,2499,COD,False,True,DELIVERED,0,0.4439,NORMAL
ORD-11713,CUST-096,2026-07-23,560016,C01,SELLER-08,Sports,1499,1499,COD,False,True,DELIVERED,0,0.088,NORMAL
ORD-11714,CUST-005,2026-08-05,560014,C03,SELLER-06,Grocery,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11715,CUST-083,2026-07-23,560007,C01,SELLER-05,Home,999,999,COD,False,True,DELIVERED,0,0.0468,NORMAL
ORD-11716,CUST-079,2026-06-25,560016,C01,SELLER-10,Kitchen,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11717,CUST-011,2026-08-03,560006,C02,SELLER-03,Beauty,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11718,CUST-038,2026-08-19,560017,C04,SELLER-07,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.0378,NORMAL
ORD-11719,CUST-016,2026-07-04,560009,C04,SELLER-03,Mobile_Accessories,1299,1299,COD,False,False,RTO,1,0.5427,NORMAL
ORD-11720,CUST-043,2026-07-13,560011,C04,SELLER-10,Footwear,1299,1299,COD,False,True,DELIVERED,0,0.0248,NORMAL
ORD-11721,CUST-001,2026-07-19,560013,C01,SELLER-03,Mobile_Accessories,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11722,CUST-001,2026-08-24,560007,C02,SELLER-05,Kitchen,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11723,CUST-038,2026-08-21,560013,C03,SELLER-04,Sports,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11724,CUST-055,2026-07-06,560009,C01,SELLER-03,Home,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11725,CUST-095,2026-06-29,560076,C04,SELLER-08,Footwear,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11726,CUST-062,2026-07-01,560013,C01,SELLER-06,Electronics,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11727,CUST-052,2026-07-06,560010,C01,SELLER-02,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11728,CUST-075,2026-06-24,560005,C02,SELLER-10,Kitchen,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11729,CUST-052,2026-07-26,560011,C07,SELLER-09,Kitchen,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11730,CUST-071,2026-08-31,560005,C01,SELLER-06,Mobile_Accessories,4999,4999,COD,False,True,DELIVERED,0,0.0336,NORMAL
ORD-11731,CUST-075,2026-07-19,560007,C02,SELLER-04,Grocery,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11732,CUST-014,2026-06-16,560009,C03,SELLER-03,Electronics,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11733,CUST-050,2026-07-11,560016,C01,SELLER-09,Electronics,2499,2499,COD,False,True,RTO,1,0.02,NORMAL
ORD-11734,CUST-052,2026-07-02,560002,C07,SELLER-08,Sports,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11735,CUST-068,2026-07-26,560003,C07,SELLER-02,Sports,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11736,CUST-055,2026-08-17,560003,C07,SELLER-04,Personal_Care,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11737,CUST-070,2026-06-12,560009,C04,SELLER-06,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11738,CUST-060,2026-07-13,560015,C07,SELLER-01,Footwear,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11739,CUST-001,2026-07-16,560013,C01,SELLER-06,Home,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11740,CUST-085,2026-08-18,560076,C03,SELLER-04,Grocery,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11741,CUST-093,2026-07-04,560076,C02,SELLER-04,Beauty,999,999,COD,False,True,RTO,1,0.3935,NORMAL
ORD-11742,CUST-002,2026-06-11,560100,C01,SELLER-06,Sports,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11743,CUST-037,2026-07-16,560008,C02,SELLER-03,Kitchen,999,999,COD,False,True,DELIVERED,0,0.0264,NORMAL
ORD-11744,CUST-017,2026-06-16,560007,C03,SELLER-08,Beauty,399,399,COD,False,False,DELIVERED,0,0.7524,NORMAL
ORD-11745,CUST-047,2026-07-17,560015,C02,SELLER-08,Electronics,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11746,CUST-014,2026-07-24,560013,C07,SELLER-03,Fashion,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11747,CUST-074,2026-08-15,560004,C02,SELLER-08,Fashion,999,999,COD,False,True,DELIVERED,0,0.0396,NORMAL
ORD-11748,CUST-076,2026-08-21,560011,C04,SELLER-02,Home,999,999,COD,False,True,DELIVERED,0,0.036,NORMAL
ORD-11749,CUST-054,2026-07-11,560017,C01,SELLER-01,Electronics,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11750,CUST-048,2026-07-17,560004,C03,SELLER-02,Kitchen,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11751,CUST-068,2026-06-06,560008,C01,SELLER-08,Footwear,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11752,CUST-023,2026-07-29,560011,C01,SELLER-03,Home,799,799,COD,False,True,RTO,1,0.3219,NORMAL
ORD-11753,CUST-056,2026-08-21,560005,C04,SELLER-10,Electronics,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11754,CUST-075,2026-07-15,560010,C03,SELLER-03,Footwear,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11755,CUST-094,2026-06-07,560005,C02,SELLER-03,Fashion,1499,1499,COD,False,True,DELIVERED,0,0.0464,NORMAL
ORD-11756,CUST-035,2026-08-20,560012,C03,SELLER-01,Mobile_Accessories,2999,2999,COD,False,True,RTO,1,0.0422,NORMAL
ORD-11757,CUST-002,2026-06-09,560016,C01,SELLER-07,Beauty,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11758,CUST-078,2026-07-08,560017,C02,SELLER-01,Fashion,799,799,COD,False,True,DELIVERED,0,0.045,NORMAL
ORD-11759,CUST-006,2026-08-27,560003,C01,SELLER-07,Grocery,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11760,CUST-052,2026-08-31,560100,C01,SELLER-08,Grocery,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11761,CUST-009,2026-07-22,560068,C03,SELLER-08,Fashion,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11762,CUST-085,2026-08-22,560007,C02,SELLER-03,Sports,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11763,CUST-015,2026-08-30,560003,C01,SELLER-05,Footwear,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11764,CUST-020,2026-08-12,560009,C02,SELLER-06,Kitchen,4999,4999,COD,False,True,DELIVERED,0,0.4859,NORMAL
ORD-11765,CUST-069,2026-07-06,560017,C07,SELLER-03,Kitchen,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11766,CUST-069,2026-08-21,560076,C01,SELLER-01,Footwear,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11767,CUST-013,2026-07-06,560005,C01,SELLER-07,Beauty,999,999,COD,False,True,RTO,1,0.02,NORMAL
ORD-11768,CUST-054,2026-07-18,560012,C02,SELLER-07,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11769,CUST-052,2026-08-07,560009,C07,SELLER-05,Fashion,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11770,CUST-093,2026-08-18,560011,C02,SELLER-08,Mobile_Accessories,1299,1299,COD,False,True,DELIVERED,0,0.2956,NORMAL
ORD-11771,CUST-069,2026-07-16,560011,C07,SELLER-06,Fashion,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11772,CUST-098,2026-06-16,560005,C01,SELLER-02,Grocery,999,999,COD,False,True,DELIVERED,0,0.3055,NORMAL
ORD-11773,CUST-027,2026-06-13,560012,C03,SELLER-09,Footwear,1999,1999,COD,False,False,DELIVERED,0,0.0893,NORMAL
ORD-11774,CUST-099,2026-08-25,560006,C04,SELLER-03,Home,2499,2499,COD,False,True,DELIVERED,0,0.2122,NORMAL
ORD-11775,CUST-079,2026-07-29,560007,C03,SELLER-03,Personal_Care,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11776,CUST-056,2026-06-21,560068,C03,SELLER-09,Home,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11777,CUST-007,2026-08-03,560006,C07,SELLER-09,Beauty,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11778,CUST-014,2026-07-15,560002,C04,SELLER-09,Footwear,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11779,CUST-053,2026-08-12,560005,C03,SELLER-05,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11780,CUST-036,2026-06-18,560100,C07,SELLER-07,Electronics,599,599,COD,False,True,DELIVERED,0,0.0443,NORMAL
ORD-11781,CUST-083,2026-08-01,560008,C04,SELLER-07,Footwear,799,799,COD,False,True,DELIVERED,0,0.0559,NORMAL
ORD-11782,CUST-084,2026-06-16,560003,C02,SELLER-07,Beauty,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11783,CUST-061,2026-08-17,560005,C02,SELLER-05,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.2237,NORMAL
ORD-11784,CUST-068,2026-07-20,560017,C03,SELLER-10,Fashion,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11785,CUST-052,2026-06-19,560004,C07,SELLER-08,Personal_Care,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11786,CUST-099,2026-06-15,560011,C03,SELLER-05,Footwear,399,399,COD,False,True,DELIVERED,0,0.1601,NORMAL
ORD-11787,CUST-050,2026-06-15,560006,C04,SELLER-09,Home,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11788,CUST-075,2026-07-15,560100,C03,SELLER-07,Grocery,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11789,CUST-008,2026-07-15,560009,C03,SELLER-06,Sports,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11790,CUST-020,2026-06-28,560012,C01,SELLER-08,Fashion,399,399,COD,False,True,DELIVERED,0,0.4194,NORMAL
ORD-11791,CUST-015,2026-08-02,560014,C03,SELLER-09,Grocery,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11792,CUST-047,2026-08-01,560017,C04,SELLER-02,Personal_Care,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11793,CUST-068,2026-07-10,560004,C07,SELLER-04,Fashion,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11794,CUST-073,2026-08-06,560100,C04,SELLER-06,Electronics,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11795,CUST-085,2026-08-08,560076,C07,SELLER-07,Footwear,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11796,CUST-015,2026-07-03,560006,C01,SELLER-02,Mobile_Accessories,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11797,CUST-081,2026-06-29,560015,C03,SELLER-06,Mobile_Accessories,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11798,CUST-079,2026-06-25,560011,C04,SELLER-03,Kitchen,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11799,CUST-085,2026-08-27,560011,C04,SELLER-08,Beauty,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11800,CUST-043,2026-09-01,560068,C02,SELLER-02,Kitchen,1499,1499,COD,False,True,DELIVERED,0,0.0405,NORMAL
ORD-11801,CUST-068,2026-06-24,560011,C07,SELLER-07,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11802,CUST-073,2026-06-21,560012,C03,SELLER-03,Mobile_Accessories,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11803,CUST-008,2026-08-17,560076,C03,SELLER-05,Sports,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11804,CUST-013,2026-08-13,560100,C01,SELLER-02,Fashion,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11805,CUST-086,2026-07-09,560013,C03,SELLER-09,Mobile_Accessories,799,799,COD,False,True,DELIVERED,0,0.0763,NORMAL
ORD-11806,CUST-092,2026-07-06,560004,C03,SELLER-02,Personal_Care,2999,2999,COD,False,False,DELIVERED,0,0.5347,NORMAL
ORD-11807,CUST-052,2026-06-07,560002,C02,SELLER-05,Beauty,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11808,CUST-084,2026-06-19,560008,C02,SELLER-04,Grocery,999,999,COD,False,True,RTO,1,0.02,NORMAL
ORD-11809,CUST-019,2026-07-29,560001,C07,SELLER-07,Grocery,1999,1999,COD,False,False,DELIVERED,0,0.5506,NORMAL
ORD-11810,CUST-060,2026-08-04,560014,C02,SELLER-07,Personal_Care,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11811,CUST-088,2026-07-16,560013,C03,SELLER-05,Mobile_Accessories,4999,4999,COD,False,True,DELIVERED,0,0.04,NORMAL
ORD-11812,CUST-088,2026-08-11,560008,C03,SELLER-02,Mobile_Accessories,2499,2499,COD,False,True,DELIVERED,0,0.0417,NORMAL
ORD-11813,CUST-085,2026-09-02,560008,C07,SELLER-02,Beauty,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11814,CUST-055,2026-06-27,560016,C07,SELLER-10,Fashion,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11815,CUST-073,2026-08-25,560068,C02,SELLER-10,Kitchen,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11816,CUST-065,2026-06-07,560016,C07,SELLER-03,Fashion,1799,1799,COD,False,True,DELIVERED,0,0.1158,NORMAL
ORD-11817,CUST-058,2026-08-10,560002,C03,SELLER-02,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.0707,NORMAL
ORD-11818,CUST-097,2026-07-22,560009,C07,SELLER-10,Electronics,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11819,CUST-078,2026-07-27,560005,C04,SELLER-05,Grocery,999,999,COD,False,True,DELIVERED,0,0.0262,NORMAL
ORD-11820,CUST-034,2026-08-18,560008,C07,SELLER-03,Footwear,2499,2499,COD,True,False,DELIVERED,0,0.1875,NORMAL
ORD-11821,CUST-070,2026-08-01,560011,C01,SELLER-06,Electronics,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11822,CUST-099,2026-08-15,560100,C01,SELLER-03,Footwear,2499,2499,COD,False,True,DELIVERED,0,0.1635,NORMAL
ORD-11823,CUST-099,2026-07-07,560006,C02,SELLER-02,Grocery,399,399,COD,False,True,RTO,1,0.1859,NORMAL
ORD-11824,CUST-096,2026-06-18,560076,C04,SELLER-08,Footwear,1799,1799,COD,False,True,DELIVERED,0,0.0931,NORMAL
ORD-11825,CUST-013,2026-07-23,560010,C03,SELLER-05,Footwear,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11826,CUST-021,2026-07-18,560007,C02,SELLER-06,Fashion,1499,1499,COD,False,True,DELIVERED,0,0.2718,NORMAL
ORD-11827,CUST-056,2026-08-10,560001,C07,SELLER-01,Sports,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11828,CUST-012,2026-07-04,560017,C01,SELLER-07,Mobile_Accessories,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11829,CUST-088,2026-08-05,560076,C03,SELLER-04,Beauty,599,599,COD,False,True,DELIVERED,0,0.0583,NORMAL
ORD-11830,CUST-013,2026-07-11,560007,C03,SELLER-10,Beauty,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-11831,CUST-087,2026-08-04,560006,C07,SELLER-01,Grocery,799,799,COD,False,True,RTO,1,0.1344,NORMAL
ORD-11832,CUST-057,2026-08-10,560004,C03,SELLER-06,Fashion,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
